city_municipality_,province_,region_,person_sum,dead_sum,injured_ill_sum,missing_sum,cost_sum,has_food_mean,has_cash_mean,has_hygiene_health_mean,has_sleeping_essentials_mean,has_shelter_support_mean,num_typhoons,region_first,recurrence_rate,cost_per_family
PIKIT,COTABATO,12,275023.0,0.0,0.0,0.0,40000.0,0.0,0.25,0.0,0.0,0.0,4,12,1.0,0.6324810650981136
PILA,LAGUNA,4A,9281.0,0.0,0.0,0.0,1463411.38,0.125,0.125,0.0,0.0,0.0,8,4A,1.3333333333333333,573.4370611285266
PILAR,ABRA,Car,29502.0,1.0,1.0,0.0,1001209.19,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,6,Car,1.2,115.1741849764178
PILAR,BATAAN,3,91342.0,0.0,0.0,0.0,53500.0,0.0,0.0,0.0,0.0,0.0,9,3,1.5,2.476278639203888
PILAR,BOHOL,7,31831.0,2.0,1.0,0.0,3395000.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,416.5644171779141
PILAR,CAPIZ,6,50166.0,1.0,0.0,0.0,4625927.18,0.6,0.6,0.2,0.2,0.0,5,6,1.0,281.10884662129314
PILAR,CEBU,7,3575.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,7,1.0,0.0
PILAR,SORSOGON,5,83379.0,0.0,5.0,0.0,2919668.0,0.3333333333333333,0.0,0.0,0.0,0.0,12,5,2.0,117.06298865322161
PILAR,SURIGAO DEL NORTE,Caraga,11687.0,0.0,0.0,0.0,20241506.46,0.0,1.0,0.0,0.0,0.0,1,Caraga,1.0,5717.939677966102
PILI,CAMARINES SUR,5,117412.0,0.0,0.0,0.0,818210.64,0.2222222222222222,0.0,0.0,0.0,0.0,9,5,1.5,29.400310456342076
PILILLA,RIZAL,4A,16552.0,0.0,0.0,0.0,22480897.4,0.0,0.0,0.2,0.0,0.0,5,4A,0.8333333333333334,5471.135896811876
PINABACDAO,SAMAR,8,4943.0,0.0,1.0,0.0,232875.0,0.25,0.0,0.0,0.0,0.0,4,8,1.0,215.02770083102493
PINAMALAYAN,ORIENTAL MINDORO,4B,80301.0,0.0,0.0,0.0,1379017.7,0.5,0.0,0.0,0.0,0.16666666666666666,6,4B,1.0,83.90226940861523
PINAMUNGAHAN,CEBU,7,71616.0,0.0,0.0,0.0,3444000.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,193.1792685663002
PINILI,ILOCOS NORTE,1,3386.0,0.0,0.0,0.0,797706.5,0.2,0.0,0.2,0.0,0.0,5,1,1.25,804.1396169354839
PINTUYAN,SOUTHERN LEYTE,8,11318.0,0.0,31.0,0.0,5137568.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,8,1.5,1582.7382624768948
PINUKPUK,KALINGA,Car,774.0,1.0,0.0,0.0,55562.4,0.4,0.2,0.0,0.0,0.0,5,Car,1.25,254.87339449541284
PIO DURAN,ALBAY,5,63807.0,0.0,0.0,0.0,8398248.7,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,14,5,2.3333333333333335,427.23959403774734
PIO V CORPUZ,MASBATE,5,14052.0,0.0,0.0,0.0,1768468.49,0.125,0.0,0.0,0.0,0.0,8,5,1.6,382.4542582179931
PITOGO,QUEZON,4A,24193.0,0.0,0.0,0.0,2282214.92,0.1,0.2,0.0,0.0,0.0,10,4A,1.6666666666666667,316.31530422730424
PITOGO,ZAMBOANGA DEL SUR,9,1632.0,0.0,0.0,0.0,175591.4,1.0,0.0,1.0,1.0,0.0,1,9,1.0,533.712462006079
PIÑAN,ZAMBOANGA DEL NORTE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
PLACER,MASBATE,5,1098.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,1.4,0.0
PLACER,SURIGAO DEL NORTE,Caraga,36003.0,0.0,0.0,0.0,16950682.54,0.0,0.0,0.0,0.0,0.0,3,Caraga,1.0,2334.1617378132746
PLARIDEL,BULACAN,3,69292.0,0.0,0.0,0.0,1084845.0,0.125,0.0,0.0,0.0,0.0,8,3,1.3333333333333333,55.776092544987144
PLARIDEL,MISAMIS OCCIDENTAL,10,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
PLARIDEL,QUEZON,4A,4301.0,0.0,2.0,0.0,447500.0,0.0,0.0,0.0,0.0,0.0,8,4A,1.6,334.95508982035926
PLGU,CAMARINES SUR,5,0.0,0.0,0.0,0.0,9225111.25,1.0,0.0,1.0,0.0,1.0,1,5,1.0,9225111.25
PLGU,CATANDUANES,5,0.0,0.0,0.0,0.0,49164249.82,0.0,0.0,0.0,0.0,0.0,1,5,1.0,49164249.82
POLA,MARINDUQUE,4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4B,1.0,0.0
POLA,ORIENTAL MINDORO,4B,32537.0,1.0,0.0,0.0,9913004.8,0.25,0.125,0.0,0.0,0.0,8,4B,1.3333333333333333,1266.190420232469
POLANCO,ZAMBOANGA DEL NORTE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
POLANGUI,ALBAY,5,163157.0,0.0,0.0,0.0,6172885.0,0.4,0.0,0.1,0.1,0.2,10,5,1.6666666666666667,216.1828465363872
POLILLO,QUEZON,4A,39701.0,0.0,2.0,0.0,14498029.14,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,7,4A,1.1666666666666667,1582.063415539066
POLOMOLOK,SOUTH COTABATO,12,18600.0,0.0,0.0,0.0,12440.0,0.5,0.0,0.0,0.0,0.0,2,12,1.0,3.3431873152378393
PONTEVEDRA,CAPIZ,6,127843.0,2.0,0.0,0.0,10028730.34,0.6,0.6,0.2,0.2,0.2,5,6,1.0,322.8928922373547
PONTEVEDRA,NEGROS OCCIDENTAL,6,35660.0,0.0,0.0,0.0,3145509.7,0.375,0.25,0.125,0.125,0.0,8,6,1.6,335.91517513882957
PORAC,PAMPANGA,3,15907.0,0.0,0.0,0.0,7460500.0,0.14285714285714285,0.0,0.0,0.0,0.0,7,3,1.1666666666666667,2506.0463553913337
PORO,CEBU,7,19519.0,0.0,0.0,0.0,1484000.0,0.5,0.0,0.0,0.0,0.0,2,7,1.0,222.1556886227545
POTOTAN,ILOILO,6,51159.0,0.0,0.0,0.0,9887161.5,0.5,0.5,0.125,0.125,0.0,8,6,1.3333333333333333,764.313659554731
POZORRUBIO,PANGASINAN,1,1573.0,0.0,0.0,0.0,243588.25,0.3333333333333333,0.0,0.0,0.0,0.0,3,1,0.6,602.9412128712871
PRESENTACION,CAMARINES SUR,5,39351.0,0.0,0.0,0.0,1587776.0,0.16666666666666666,0.0,0.0,0.0,0.0,6,5,1.2,157.09666567725338
PRESIDENT CARLOS P GARCIA,BOHOL,7,25317.0,5.0,11.0,7.0,7155096.0,1.0,0.0,0.0,0.0,0.0,2,7,0.5,860.2977034988578
PRESIDENT MANUEL A ROXAS,ZAMBOANGA DEL NORTE,9,1200.0,0.0,0.0,0.0,53009.53,0.3333333333333333,0.0,0.0,0.0,0.0,3,9,0.75,205.4632945736434
PRESIDENT ROXAS,CAPIZ,6,119958.0,0.0,0.0,0.0,8591143.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,9,6,1.5,268.8933646322379
PRIETO DIAZ,SORSOGON,5,40887.0,0.0,0.0,0.0,294253.0,0.16666666666666666,0.0,0.0,0.0,0.0,6,5,1.2,26.183751557216585
PROSPERIDAD,AGUSAN DEL SUR,Caraga,72063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Caraga,0.6666666666666666,0.0
PSWDO,AURORA,3,0.0,0.0,0.0,0.0,7540475.5,0.5,0.0,0.5,0.0,0.0,2,3,2.0,7540475.5
PUDTOL,APAYAO,Car,32661.0,0.0,0.0,0.0,1910300.61,0.8,0.1,0.0,0.0,0.0,10,Car,2.0,206.162379667602
PUERTO GALERA,MARINDUQUE,4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4B,1.0,0.0
PUERTO GALERA,ORIENTAL MINDORO,4B,13632.0,1.0,0.0,0.0,1043974.16,0.25,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,12,4B,2.0,319.16055029043105
PUERTO PRINCESA,PALAWAN,4B,153401.0,10.0,0.0,0.0,171607576.1,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,6,4B,1.2,3891.857760693065
PUGO,LA UNION,1,493.0,0.0,0.0,0.0,84500.75,0.0,0.0,0.0,0.0,0.0,5,1,1.0,590.9143356643357
PULILAN,BULACAN,3,90487.0,0.0,0.0,0.0,1930301.0,0.125,0.0,0.0,0.0,0.0,8,3,2.0,83.52304097615854
PULUPANDAN,NEGROS OCCIDENTAL,6,30646.0,0.0,3.0,0.0,2572551.5,0.4,0.2,0.2,0.2,0.0,5,6,1.0,339.9698030923748
PURA,TARLAC,3,2021.0,0.0,0.0,0.0,2730201.3,0.2,0.0,0.2,0.2,0.0,5,3,1.25,5493.362776659959
QUEZON,BUKIDNON,10,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
QUEZON,ISABELA,2,277.0,0.0,0.0,0.0,146554.4,1.0,0.0,0.0,1.0,1.0,1,2,1.0,1465.5439999999999
QUEZON,NUEVA ECIJA,3,17819.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,5,3,1.25,39.793076004775166
QUEZON,NUEVA VIZCAYA,2,1263.0,0.0,0.0,0.0,82206.0,0.18181818181818182,0.0,0.0,0.0,0.0,11,2,2.2,219.80213903743316
QUEZON,PALAWAN,4B,5146.0,0.0,0.0,0.0,1656238.65,0.75,0.0,0.5,0.5,0.0,4,4B,0.8,1316.5649046104927
QUEZON,QUEZON,4A,10241.0,0.0,0.0,0.0,1665373.0,0.2857142857142857,0.0,0.0,0.0,0.0,7,4A,1.4,474.1950455580866
QUEZON CITY,NCR,Ncr,343877.0,0.0,0.0,0.0,37732031.89,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,7,Ncr,1.1666666666666667,418.4636666001242
QUINAPONDAN,EASTERN SAMAR,8,74531.0,0.0,0.0,0.0,150000.0,0.0,0.25,0.0,0.0,0.0,4,8,1.0,8.174386920980927
QUIRINO,ILOCOS SUR,1,13386.0,1.0,0.0,0.0,30125.0,0.0,0.0,0.0,0.0,0.0,6,1,1.2,8.931218499851765
QUIRINO,ISABELA,2,1958.0,0.0,0.0,0.0,554718.98,1.0,0.0,0.0,0.0,0.0,2,2,0.6666666666666666,1081.3235477582846
RAGAY,CAMARINES SUR,5,49291.0,0.0,0.0,0.0,1076477.14,0.2222222222222222,0.0,0.0,0.0,0.0,9,5,1.5,92.40147124463519
RAJAH BUAYAN,MAGUINDANAO,Barmm,31420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Barmm,1.0,0.0
RAMON,ISABELA,2,2183.0,0.0,0.0,0.0,408363.08,0.5,0.0,0.0,0.25,0.25,4,2,1.3333333333333333,597.8961639824305
RAMOS,TARLAC,3,10686.0,0.0,0.0,0.0,382353.39,0.16666666666666666,0.0,0.0,0.0,0.0,6,3,1.5,142.56278523489934
RAPU RAPU,ALBAY,5,21651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,1.2,0.0
REAL,QUEZON,4A,10883.0,0.0,0.0,0.0,3875456.42,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,11,4A,1.8333333333333333,1297.0068340026774
REINA MERCEDES,ISABELA,2,639.0,0.0,0.0,0.0,61795.28,0.75,0.0,0.0,0.0,0.0,4,2,1.3333333333333333,262.9586382978723
REMEDIOS T ROMUALDEZ,AGUSAN DEL NORTE,Caraga,8995.0,0.0,0.0,0.0,8160000.0,0.0,0.0,0.0,0.0,0.0,3,Caraga,1.0,3435.7894736842104
RIZAL,CAGAYAN,2,1280.0,0.0,0.0,0.0,538948.5,0.375,0.0,0.125,0.125,0.125,8,2,1.6,1425.7896825396826
RIZAL,KALINGA,Car,1119.0,0.0,0.0,0.0,288768.55,1.0,1.0,0.0,0.0,0.0,1,Car,1.0,829.794683908046
RIZAL,LAGUNA,4A,2326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4A,0.8333333333333334,0.0
RIZAL,NUEVA ECIJA,3,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,1.0,0.0
RIZAL,OCCIDENTAL MINDORO,4B,27682.0,0.0,0.0,0.0,1428668.44,0.6666666666666666,0.0,0.0,0.0,0.0,6,4B,1.0,247.30282845767698
RIZAL,PALAWAN,4B,9664.0,4.0,3.0,1.0,592100.0,0.25,0.0,0.0,0.0,0.0,4,4B,0.8,303.64102564102564
RIZAL,ZAMBOANGA DEL NORTE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
RODRIGUEZ,RIZAL,4A,99707.0,2.0,0.0,0.0,21674298.52,0.0,0.0,0.14285714285714285,0.0,0.0,7,4A,1.1666666666666667,878.0351841199108
ROMBLON,ROMBLON,4B,2301.0,0.0,0.0,0.0,141900.0,0.3333333333333333,0.0,0.0,0.0,0.0,6,4B,1.2,248.07692307692307
RONDA,CEBU,7,18927.0,0.0,0.0,0.0,1810000.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,286.84627575277335
ROSALES,PANGASINAN,1,9420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
ROSARIO,AGUSAN DEL SUR,Caraga,51532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Caraga,0.6666666666666666,0.0
ROSARIO,BATANGAS,4A,3634.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4A,1.1666666666666667,0.0
ROSARIO,CAVITE,4A,6063.0,0.0,0.0,0.0,4087775.0,0.2,0.0,0.0,0.0,0.0,5,4A,0.8333333333333334,2719.743845642049
ROSARIO,LA UNION,1,3920.0,0.0,1.0,0.0,288747.0,0.0,0.0,0.0,0.0,0.0,8,1,1.6,282.80803134182173
ROSARIO,NORTHERN SAMAR,8,29532.0,0.0,4.0,0.0,745570.0,0.5,0.0,0.0,0.0,0.0,4,8,0.8,86.92666433484901
ROXAS,MARINDUQUE,4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4B,1.0,0.0
ROXAS,ORIENTAL MINDORO,4B,2497.0,0.0,0.0,0.0,2683.5,0.14285714285714285,0.0,0.0,0.0,0.0,7,4B,1.1666666666666667,3.969674556213018
ROXAS,PALAWAN,4B,141028.0,7.0,0.0,0.0,138252477.8,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,4B,1.2,3693.1341739014297
ROXAS CITY,CAPIZ,6,27580.0,0.0,0.0,0.0,5400660.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,6,6,1.2,682.8499178151473
ROXAS CITY,ISABELA,2,25107.0,0.0,0.0,0.0,2054606.36,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,2,1.0,341.2967375415283
SABANGAN,KALINGA,Car,0.0,0.0,0.0,0.0,12135.65,1.0,1.0,0.0,0.0,0.0,1,Car,1.0,12135.65
SABANGAN,MOUNTAIN PROVINCE,Car,903.0,0.0,0.0,0.0,84540.16,0.42857142857142855,0.0,0.0,0.0,0.0,7,Car,1.75,345.0618775510204
SABLAN,BENGUET,Car,14534.0,0.0,3.0,0.0,303482.4,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,9,Car,1.5,63.19916701374428
SABLAYAN,OCCIDENTAL MINDORO,4B,63182.0,1.0,0.0,1.0,6098422.78,0.45454545454545453,0.0,0.0,0.0,0.0,11,4B,1.8333333333333333,443.1671230288497
SABTANG,BATANES,2,9786.0,0.0,5.0,0.0,635761.13,0.42857142857142855,0.0,0.0,0.0,0.0,7,2,1.75,221.2882457361643
SADANGA,KALINGA,Car,0.0,0.0,0.0,0.0,23028.05,1.0,1.0,0.0,1.0,0.0,1,Car,1.0,23028.05
SADANGA,MOUNTAIN PROVINCE,Car,1042.0,0.0,0.0,0.0,115112.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,Car,1.5,442.73846153846154
SAGADA,KALINGA,Car,0.0,0.0,0.0,0.0,250783.5,1.0,1.0,0.0,0.0,0.0,1,Car,1.0,250783.5
SAGADA,MOUNTAIN PROVINCE,Car,1767.0,0.0,0.0,0.0,7842.8,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,7,Car,1.4,18.11270207852194
SAGAY,CAMIGUIN,10,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,1.0,0.0
SAGAY ,CAMIGUIN,10,1922.0,0.0,0.0,0.0,90000.0,0.5,0.0,0.0,0.0,0.0,2,10,0.6666666666666666,182.9268292682927
SAGAY CITY,NEGROS OCCIDENTAL,6,47621.0,1.0,0.0,0.0,404834.0,0.16666666666666666,0.0,0.0,0.0,0.0,6,6,1.2,39.34629215667218
SAGBAYAN,BOHOL,7,24030.0,1.0,3.0,0.0,3021000.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,377.1064785919361
SAGUDAY,QUIRINO,2,24881.0,0.0,0.0,0.0,593296.12,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,6,2,1.2,94.5793272756257
SAGÑAY,CAMARINES SUR,5,26741.0,0.0,0.0,0.0,1932276.12,0.2857142857142857,0.0,0.0,0.0,0.0,7,5,1.4,294.5991949992377
SAINT BERNARD,SOUTHERN LEYTE,8,41341.0,3.0,0.0,0.0,9553943.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,8,1.5,1111.5699243746365
SALAY,MISAMIS ORIENTAL,10,2759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0.8,0.0
SALAY,MISAMIS ORIENTAL,9,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
SALCEDO,EASTERN SAMAR,8,78574.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,2.0,0.0
SALCEDO,ILOCOS SUR,1,3357.0,1.0,0.0,0.0,81000.0,0.0,0.0,0.0,0.0,0.0,4,1,0.8,107.14285714285714
SALLAPADAN,ABRA,Car,22529.0,0.0,0.0,0.0,9071.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,6,Car,1.2,1.7380724276681356
SALOAGAN,ZAMBOANGA DEL SUR,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,0.0
SALUG,ZAMBOANGA DEL NORTE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0.6666666666666666,0.0
SALVADOR,LANAO DEL NORTE,10,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
SALVADOR BENEDICTO,NEGROS OCCIDENTAL,6,3352.0,0.0,0.0,0.0,87196.0,0.0,0.0,0.0,0.0,0.0,5,6,1.6666666666666667,101.27293844367016
SAMAL,BATAAN,3,128549.0,0.0,0.0,0.0,50380.0,0.0,0.0,0.0,0.0,0.0,7,3,1.1666666666666667,1.3747748731102984
SAMAL,DAVAO DEL NORTE,11,405.0,0.0,0.0,0.0,768840.0,0.0,0.5,0.0,0.0,0.0,2,11,0.6666666666666666,7253.207547169812
SAMBOAN,CEBU,7,15672.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,0.0
SAMPALOC,QUEZON,4A,1914.0,0.0,0.0,0.0,509400.0,0.2857142857142857,0.0,0.0,0.0,0.0,7,4A,1.1666666666666667,602.8402366863905
SAN AGUSTIN,ISABELA,2,1511.0,0.0,0.0,0.0,257276.8,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,3,2,1.0,659.6841025641025
SAN AGUSTIN,ROMBLON,4B,8793.0,0.0,0.0,0.0,1022089.9,0.2857142857142857,0.0,0.0,0.0,0.0,7,4B,1.1666666666666667,514.3884750880725
SAN AGUSTIN,SURIGAO DEL SUR,Caraga,34336.0,0.0,0.0,0.0,2817022.0,0.5,0.0,0.0,0.0,0.0,2,Caraga,0.6666666666666666,309.5628571428571
SAN ANDRES,CATANDUANES,5,70375.0,0.0,1.0,0.0,1008670.76,0.16666666666666666,0.0,0.0,0.0,0.0,12,5,2.0,58.698251862197395
SAN ANDRES,QUEZON,4A,27574.0,0.0,0.0,0.0,401680.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,7,4A,1.4,57.69606434932491
SAN ANDRES,ROMBLON,4B,9061.0,0.0,0.0,0.0,264964.8,0.4,0.0,0.0,0.0,0.0,5,4B,0.8333333333333334,136.93271317829456
SAN ANTONIO,NORTHERN SAMAR,8,9969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.6,0.0
SAN ANTONIO,NUEVA ECIJA,3,51240.0,0.0,0.0,0.0,2374158.65,0.14285714285714285,0.0,0.0,0.0,0.0,7,3,1.1666666666666667,171.40702115370732
SAN ANTONIO,QUEZON,4A,12205.0,0.0,0.0,0.0,255000.0,0.14285714285714285,0.0,0.0,0.0,0.0,7,4A,1.1666666666666667,78.22085889570552
SAN ANTONIO,ZAMBALES,3,30134.0,0.0,0.0,0.0,3934149.0,0.2222222222222222,0.0,0.0,0.0,0.0,9,3,1.5,428.7900817438692
SAN BENITO,SURIGAO DEL NORTE,Caraga,8221.0,0.0,0.0,0.0,24154585.69,0.0,0.5,0.0,0.0,0.0,2,Caraga,2.0,13279.046558548655
SAN CARLOS,PANGASINAN,1,69632.0,0.0,0.0,0.0,4653065.0,0.2,0.0,0.2,0.2,0.0,5,1,1.25,249.44060255173153
SAN CARLOS CITY,NEGROS OCCIDENTAL,6,41822.0,1.0,0.0,0.0,2089010.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,7,6,1.75,203.03333657303918
SAN CLEMENTE,TARLAC,3,4292.0,0.0,0.0,0.0,10540.0,0.0,0.0,0.0,0.0,0.0,4,3,1.0,8.459069020866774
SAN DIONISIO,ILOILO,6,91063.0,0.0,0.0,0.0,7269549.32,0.6666666666666666,0.5,0.0,0.0,0.0,6,6,1.2,287.4703147738058
SAN EMILIO,ILOCOS SUR,1,18203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1.4,0.0
SAN ENRIQUE,ILOILO,6,104111.0,0.0,0.0,0.0,2924398.5,0.6,0.2,0.0,0.0,0.0,5,6,1.0,135.4515284854099
SAN ENRIQUE,NEGROS OCCIDENTAL,6,103643.0,0.0,0.0,0.0,11215479.04,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,7,6,1.4,391.2876893556152
SAN ESTEBAN,ILOCOS SUR,1,6775.0,0.0,0.0,0.0,3053.5,0.125,0.0,0.0,0.0,0.0,8,1,1.6,1.5642930327868851
SAN FABIAN,PANGASINAN,1,84862.0,0.0,0.0,0.0,4850342.0,0.3333333333333333,0.0,0.0,0.0,0.0,6,1,1.2,195.01214216789964
SAN FELIPE,ZAMBALES,3,17787.0,0.0,0.0,0.0,2809090.04,0.2857142857142857,0.0,0.0,0.0,0.0,7,3,1.75,618.0616149614962
SAN FERNANDO,BUKIDNON,10,419.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3,10,0.75,0.0
SAN FERNANDO,CAMARINES SUR,5,91548.0,0.0,0.0,0.0,2384800.4000000004,0.2,0.0,0.0,0.0,0.0,10,5,1.6666666666666667,99.82838963539706
SAN FERNANDO,CEBU,7,49744.0,1.0,1.0,2.0,2120000.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,85.23298355646685
SAN FERNANDO,LA UNION,1,136394.0,0.0,0.0,0.0,29179047.88,0.125,0.0,0.125,0.125,0.125,8,1,1.6,732.736876098639
SAN FERNANDO,MASBATE,5,1882.0,0.0,0.0,0.0,14430.0,0.0,0.0,0.0,0.0,0.0,7,5,1.4,28.917835671342687
SAN FERNANDO,PAMPANGA,3,261557.0,0.0,0.0,0.0,1883080.0,0.125,0.0,0.125,0.0,0.0,8,3,1.3333333333333333,29.583987934393264
SAN FERNANDO,ROMBLON,4B,1948.0,0.0,0.0,0.0,206075.0,0.25,0.0,0.25,0.0,0.0,4,4B,0.8,360.90192644483363
SAN FRANCISCO,AGUSAN DEL SUR,Caraga,5167.0,0.0,0.0,0.0,205200.0,0.5,0.0,0.0,0.0,0.0,2,Caraga,0.6666666666666666,173.0185497470489
SAN FRANCISCO,CEBU,7,25434.0,1.0,0.0,0.0,1590000.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,7,1.5,188.09889979888797
SAN FRANCISCO,QUEZON,4A,29729.0,0.0,0.0,0.0,3514980.0,0.16666666666666666,0.0,0.0,0.0,0.0,6,4A,1.2,521.4330218068536
SAN FRANCISCO,SOUTHERN LEYTE,8,14650.0,0.0,0.0,0.0,5820721.0,0.5,0.5,0.5,0.5,0.5,2,8,1.0,1403.598022666988
SAN FRANCISCO,SURIGAO DEL NORTE,Caraga,16614.0,0.0,13.0,0.0,21381050.39,0.0,0.5,0.0,0.0,0.0,2,Caraga,0.5,4679.590805427883
SAN GABRIEL,LA UNION,1,42507.0,0.0,0.0,0.0,11035897.4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,6,1,1.2,992.4368165467627
SAN GUILLERMO,ISABELA,2,3929.0,0.0,0.0,0.0,148610.56,0.3333333333333333,0.0,0.0,0.0,0.0,6,2,1.2,117.47870355731226
SAN ILDEFONSO,BULACAN,3,74637.0,0.0,15.0,0.0,1714690.0,0.14285714285714285,0.0,0.0,0.0,0.0,7,3,1.75,91.12451506616358
SAN ILDEFONSO,ILOCOS SUR,1,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.8,0.0
SAN ISIDRO,ABRA,Car,5100.0,0.0,2.0,0.0,36209.88,0.2,0.2,0.0,0.0,0.0,5,Car,1.0,20.434469525959365
SAN ISIDRO,BOHOL,7,10309.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,0.0
SAN ISIDRO,DAVAO ORIENTAL,11,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,1.0,0.0
SAN ISIDRO,ISABELA,2,2620.0,0.0,0.0,0.0,854011.0,0.4,0.0,0.2,0.2,0.0,5,2,1.0,940.5407488986784
SAN ISIDRO,LEYTE,8,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.6666666666666666,0.0
SAN ISIDRO,NORTHERN SAMAR,8,25772.0,0.0,3.0,0.0,2704086.0,0.5,0.0,0.0,0.0,0.0,4,8,0.8,429.35630358844077
SAN ISIDRO,NUEVA ECIJA,3,40590.0,0.0,1.0,0.0,3988567.62,0.14285714285714285,0.0,0.0,0.0,0.0,7,3,1.1666666666666667,391.1127299470485
SAN ISIDRO,SURIGAO DEL NORTE,Caraga,12030.0,0.0,0.0,0.0,8800924.5,0.0,1.0,0.0,0.0,0.0,1,Caraga,1.0,3656.387411715829
